Continent;Region/Country;Product;Variable;Year;Unit;Quantity
Asia;Korea (the Republic of);Dried Grapes;Production;2012;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2012;1000 hl;0
Asia;Korea (the Republic of);Wine;Exports;2013;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2013;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2013;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2014;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2014;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2015;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2015;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2016;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2016;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2017;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2017;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2018;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2018;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2019;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2019;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2020;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2020;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2021;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2021;1000 hl;0
Asia;Korea (the Republic of);Wine;Exports;2022;1000 hl;0
Asia;Korea (the Republic of);Dried Grapes;Production;2022;tonnes;0
Asia;Korea (the Republic of);Wine;Production;2022;1000 hl;0
Asia;Kuwait;Vineyard;Surface Area;1999;ha;0
Asia;Kuwait;Dried Grapes;Exports;2002;tonnes;0
Asia;Kuwait;Fresh Grapes;Exports;2002;tonnes;0
Asia;Kuwait;Dried Grapes;Exports;2005;tonnes;0
Asia;Kuwait;Dried Grapes;Exports;2006;tonnes;0
Asia;Kuwait;Dried Grapes;Exports;2007;tonnes;0
Asia;Kuwait;Dried Grapes;Exports;2008;tonnes;0
Asia;Kuwait;Dried Grapes;Exports;2009;tonnes;0
Asia;Kuwait;Dried Grapes;Exports;2010;tonnes;0
Asia;Kuwait;Dried Grapes;Exports;2011;tonnes;0
Asia;Kuwait;Dried Grapes;Exports;2012;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Imports;1995;tonnes;0
Asia;Kyrgyzstan;Fresh Grapes;Imports;1995;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Production;1995;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Exports;1996;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Imports;1996;tonnes;0
Asia;Kyrgyzstan;Fresh Grapes;Imports;1996;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Production;1996;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Exports;1997;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Imports;1997;tonnes;0
Asia;Kyrgyzstan;Fresh Grapes;Imports;1997;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Production;1997;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Consumption;1998;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Production;1998;tonnes;0
Asia;Kyrgyzstan;Fresh Grapes;Imports;1999;tonnes;0
Asia;Kyrgyzstan;Wine;Exports;2000;1000 hl;0
Asia;Kyrgyzstan;Dried Grapes;Imports;2000;tonnes;0
Asia;Kyrgyzstan;Fresh Grapes;Imports;2000;tonnes;0
Asia;Kyrgyzstan;Wine;Exports;2001;1000 hl;0
Asia;Kyrgyzstan;Dried Grapes;Imports;2001;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Imports;2002;tonnes;0
Asia;Kyrgyzstan;Dried Grapes;Exports;2004;tonnes;0
Asia;Kyrgyzstan;Wine;Exports;2004;1000 hl;0
Asia;Kyrgyzstan;Dried Grapes;Imports;2004;tonnes;0
Asia;Kyrgyzstan;Wine;Exports;2005;1000 hl;0
Asia;Kyrgyzstan;Dried Grapes;Imports;2005;tonnes;0
Asia;Kyrgyzstan;Wine;Exports;2006;1000 hl;0
Asia;Kyrgyzstan;Wine;Exports;2007;1000 hl;0
Asia;Kyrgyzstan;Dried Grapes;Imports;2011;tonnes;0
Asia;Kyrgyzstan;Wine;Exports;2012;1000 hl;0
Asia;Kyrgyzstan;Wine;Exports;2014;1000 hl;0
Asia;Kyrgyzstan;Table Grapes;Production;2015;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;1995;tonnes;0
Asia;Lao People's Democratic Republic;Wine;Consumption;1995;1000 hl;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;1995;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;1997;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;1997;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;1999;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;1999;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2000;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2000;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2001;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2001;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2004;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2004;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2005;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2005;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2006;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2006;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2007;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2007;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2008;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2008;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2009;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2009;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2010;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2010;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2011;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2011;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2012;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2012;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2013;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2014;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2015;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2016;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2017;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2017;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2018;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2018;tonnes;0
Asia;Lao People's Democratic Republic;Fresh Grapes;Imports;2018;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Consumption;2019;tonnes;0
Asia;Lao People's Democratic Republic;Dried Grapes;Imports;2019;tonnes;0
Europe;Latvia;Fresh Grapes;Exports;1995;tonnes;0
Europe;Latvia;Fresh Grapes;Exports;1997;tonnes;0
Europe;Latvia;Fresh Grapes;Exports;1998;tonnes;0
Europe;Latvia;Fresh Grapes;Exports;1999;tonnes;0
Europe;Latvia;Wine;Production;1999;1000 hl;0
Europe;Latvia;Wine;Production;2000;1000 hl;0
Europe;Latvia;Wine;Production;2001;1000 hl;0
Europe;Latvia;Wine;Production;2002;1000 hl;0
Europe;Latvia;Wine;Production;2003;1000 hl;0
Europe;Latvia;Wine;Production;2004;1000 hl;0
Asia;Lebanon;Fresh Grapes;Imports;1999;tonnes;0
Africa;Lesotho;Wine;Consumption;2002;1000 hl;0
Africa;Lesotho;Wine;Imports;2002;1000 hl;0
Africa;Lesotho;Wine;Consumption;2003;1000 hl;0
Africa;Lesotho;Wine;Imports;2003;1000 hl;0
Africa;Lesotho;Wine;Consumption;2004;1000 hl;0
Africa;Lesotho;Wine;Imports;2004;1000 hl;0
Africa;Lesotho;Wine;Consumption;2005;1000 hl;0
Africa;Lesotho;Wine;Imports;2005;1000 hl;0
Africa;Lesotho;Wine;Consumption;2006;1000 hl;0
Africa;Lesotho;Wine;Imports;2006;1000 hl;0
Africa;Liberia;Dried Grapes;Consumption;1995;tonnes;0
Africa;Liberia;Dried Grapes;Imports;1995;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;1996;tonnes;0
Africa;Liberia;Wine;Consumption;1996;1000 hl;0
Africa;Liberia;Dried Grapes;Imports;1996;tonnes;0
Africa;Liberia;Wine;Imports;1996;1000 hl;0
Africa;Liberia;Dried Grapes;Consumption;1997;tonnes;0
Africa;Liberia;Dried Grapes;Imports;1997;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;1998;tonnes;0
Africa;Liberia;Dried Grapes;Imports;1998;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;1999;tonnes;0
Africa;Liberia;Dried Grapes;Imports;1999;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;2000;tonnes;0
Africa;Liberia;Dried Grapes;Imports;2000;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;2001;tonnes;0
Africa;Liberia;Dried Grapes;Imports;2001;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;2003;tonnes;0
Africa;Liberia;Wine;Consumption;2003;1000 hl;0
Africa;Liberia;Dried Grapes;Imports;2003;tonnes;0
Africa;Liberia;Wine;Imports;2003;1000 hl;0
Africa;Liberia;Wine;Consumption;2006;1000 hl;0
Africa;Liberia;Wine;Imports;2006;1000 hl;0
Africa;Liberia;Dried Grapes;Consumption;2007;tonnes;0
Africa;Liberia;Dried Grapes;Imports;2007;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;2008;tonnes;0
Africa;Liberia;Dried Grapes;Imports;2008;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;2009;tonnes;0
Africa;Liberia;Dried Grapes;Imports;2009;tonnes;0
Africa;Liberia;Dried Grapes;Consumption;2018;tonnes;0
Africa;Liberia;Dried Grapes;Imports;2018;tonnes;0
Africa;Libya;Wine;Consumption;1995;1000 hl;0
Africa;Libya;Dried Grapes;Exports;1995;tonnes;0
Africa;Libya;Wine;Exports;1995;1000 hl;0
Africa;Libya;Wine;Imports;1995;1000 hl;0
Africa;Libya;Dried Grapes;Production;1995;tonnes;0
Africa;Libya;Wine;Consumption;1996;1000 hl;0
Africa;Libya;Dried Grapes;Exports;1996;tonnes;0
Africa;Libya;Wine;Exports;1996;1000 hl;0
Africa;Libya;Wine;Imports;1996;1000 hl;0
Africa;Libya;Dried Grapes;Production;1996;tonnes;0
Africa;Libya;Wine;Consumption;1997;1000 hl;0
Africa;Libya;Dried Grapes;Exports;1997;tonnes;0
Africa;Libya;Wine;Exports;1997;1000 hl;0
Africa;Libya;Wine;Imports;1997;1000 hl;0
Africa;Libya;Dried Grapes;Production;1997;tonnes;0
Africa;Libya;Wine;Consumption;1998;1000 hl;0
Africa;Libya;Dried Grapes;Exports;1998;tonnes;0
Africa;Libya;Wine;Exports;1998;1000 hl;0
Africa;Libya;Wine;Imports;1998;1000 hl;0
Africa;Libya;Dried Grapes;Production;1998;tonnes;0
Africa;Libya;Wine;Consumption;1999;1000 hl;0
Africa;Libya;Dried Grapes;Exports;1999;tonnes;0
Africa;Libya;Wine;Exports;1999;1000 hl;0
Africa;Libya;Wine;Imports;1999;1000 hl;0
Africa;Libya;Dried Grapes;Production;1999;tonnes;0
Africa;Libya;Wine;Consumption;2000;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2000;tonnes;0
Africa;Libya;Wine;Exports;2000;1000 hl;0
Africa;Libya;Wine;Imports;2000;1000 hl;0
Africa;Libya;Dried Grapes;Production;2000;tonnes;0
Africa;Libya;Wine;Consumption;2001;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2001;tonnes;0
Africa;Libya;Wine;Exports;2001;1000 hl;0
Africa;Libya;Wine;Imports;2001;1000 hl;0
Africa;Libya;Dried Grapes;Production;2001;tonnes;0
Africa;Libya;Wine;Consumption;2002;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2002;tonnes;0
Africa;Libya;Wine;Exports;2002;1000 hl;0
Africa;Libya;Wine;Imports;2002;1000 hl;0
Africa;Libya;Dried Grapes;Production;2002;tonnes;0
Africa;Libya;Wine;Consumption;2003;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2003;tonnes;0
Africa;Libya;Wine;Exports;2003;1000 hl;0
Africa;Libya;Wine;Imports;2003;1000 hl;0
Africa;Libya;Dried Grapes;Production;2003;tonnes;0
Africa;Libya;Wine;Consumption;2004;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2004;tonnes;0
Africa;Libya;Wine;Exports;2004;1000 hl;0
Africa;Libya;Fresh Grapes;Imports;2004;tonnes;0
Africa;Libya;Wine;Imports;2004;1000 hl;0
Africa;Libya;Dried Grapes;Production;2004;tonnes;0
Africa;Libya;Wine;Consumption;2005;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2005;tonnes;0
Africa;Libya;Wine;Exports;2005;1000 hl;0
Africa;Libya;Fresh Grapes;Imports;2005;tonnes;0
Africa;Libya;Wine;Imports;2005;1000 hl;0
Africa;Libya;Dried Grapes;Production;2005;tonnes;0
Africa;Libya;Wine;Consumption;2006;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2006;tonnes;0
Africa;Libya;Wine;Exports;2006;1000 hl;0
Africa;Libya;Fresh Grapes;Imports;2006;tonnes;0
Africa;Libya;Wine;Imports;2006;1000 hl;0
Africa;Libya;Dried Grapes;Production;2006;tonnes;0
Africa;Libya;Wine;Consumption;2007;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2007;tonnes;0
Africa;Libya;Wine;Exports;2007;1000 hl;0
Africa;Libya;Wine;Imports;2007;1000 hl;0
Africa;Libya;Dried Grapes;Production;2007;tonnes;0
Africa;Libya;Wine;Consumption;2008;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2008;tonnes;0
Africa;Libya;Wine;Exports;2008;1000 hl;0
Africa;Libya;Wine;Imports;2008;1000 hl;0
Africa;Libya;Dried Grapes;Production;2008;tonnes;0
Africa;Libya;Wine;Consumption;2009;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2009;tonnes;0
Africa;Libya;Wine;Exports;2009;1000 hl;0
Africa;Libya;Wine;Imports;2009;1000 hl;0
Africa;Libya;Dried Grapes;Production;2009;tonnes;0
Africa;Libya;Wine;Consumption;2010;1000 hl;0
Africa;Libya;Wine;Exports;2010;1000 hl;0
Africa;Libya;Wine;Imports;2010;1000 hl;0
Africa;Libya;Dried Grapes;Production;2010;tonnes;0
Africa;Libya;Wine;Production;2010;1000 hl;0
Africa;Libya;Wine;Consumption;2011;1000 hl;0
Africa;Libya;Wine;Exports;2011;1000 hl;0
Africa;Libya;Wine;Imports;2011;1000 hl;0
Africa;Libya;Dried Grapes;Production;2011;tonnes;0
Africa;Libya;Wine;Production;2011;1000 hl;0
Africa;Libya;Wine;Consumption;2012;1000 hl;0
Africa;Libya;Wine;Exports;2012;1000 hl;0
Africa;Libya;Wine;Imports;2012;1000 hl;0
Africa;Libya;Dried Grapes;Production;2012;tonnes;0
Africa;Libya;Wine;Production;2012;1000 hl;0
Africa;Libya;Wine;Consumption;2013;1000 hl;0
Africa;Libya;Wine;Exports;2013;1000 hl;0
Africa;Libya;Wine;Imports;2013;1000 hl;0
Africa;Libya;Dried Grapes;Production;2013;tonnes;0
Africa;Libya;Wine;Production;2013;1000 hl;0
Africa;Libya;Wine;Consumption;2014;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2014;tonnes;0
Africa;Libya;Wine;Exports;2014;1000 hl;0
Africa;Libya;Wine;Imports;2014;1000 hl;0
Africa;Libya;Dried Grapes;Production;2014;tonnes;0
Africa;Libya;Wine;Production;2014;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2015;tonnes;0
Africa;Libya;Wine;Exports;2015;1000 hl;0
Africa;Libya;Dried Grapes;Production;2015;tonnes;0
Africa;Libya;Wine;Production;2015;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2016;tonnes;0
Africa;Libya;Wine;Exports;2016;1000 hl;0
Africa;Libya;Wine;Imports;2016;1000 hl;0
Africa;Libya;Dried Grapes;Production;2016;tonnes;0
Africa;Libya;Wine;Production;2016;1000 hl;0
Africa;Libya;Wine;Consumption;2017;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2017;tonnes;0
Africa;Libya;Wine;Exports;2017;1000 hl;0
Africa;Libya;Wine;Imports;2017;1000 hl;0
Africa;Libya;Dried Grapes;Production;2017;tonnes;0
Africa;Libya;Wine;Production;2017;1000 hl;0
Africa;Libya;Wine;Consumption;2018;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2018;tonnes;0
Africa;Libya;Wine;Exports;2018;1000 hl;0
Africa;Libya;Wine;Imports;2018;1000 hl;0
Africa;Libya;Dried Grapes;Production;2018;tonnes;0
Africa;Libya;Wine;Production;2018;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2019;tonnes;0
Africa;Libya;Wine;Exports;2019;1000 hl;0
Africa;Libya;Dried Grapes;Production;2019;tonnes;0
Africa;Libya;Wine;Production;2019;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2020;tonnes;0
Africa;Libya;Wine;Exports;2020;1000 hl;0
Africa;Libya;Dried Grapes;Production;2020;tonnes;0
Africa;Libya;Wine;Production;2020;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2021;tonnes;0
Africa;Libya;Wine;Exports;2021;1000 hl;0
Africa;Libya;Wine;Imports;2021;1000 hl;0
Africa;Libya;Dried Grapes;Production;2021;tonnes;0
Africa;Libya;Wine;Production;2021;1000 hl;0
Africa;Libya;Dried Grapes;Exports;2022;tonnes;0
Africa;Libya;Wine;Exports;2022;1000 hl;0
Africa;Libya;Dried Grapes;Production;2022;tonnes;0
Africa;Libya;Wine;Production;2022;1000 hl;0
Europe;Lithuania;Vineyard;Surface Area;2000;ha;0
Europe;Lithuania;Vineyard;Surface Area;2001;ha;0
Europe;Lithuania;Vineyard;Surface Area;2002;ha;0
Europe;Lithuania;Vineyard;Surface Area;2003;ha;0
Europe;Lithuania;Vineyard;Surface Area;2004;ha;0
Europe;Lithuania;Vineyard;Surface Area;2005;ha;0
Europe;Lithuania;Vineyard;Surface Area;2006;ha;0
Europe;Lithuania;Vineyard;Surface Area;2007;ha;0
Europe;Lithuania;Vineyard;Surface Area;2008;ha;0
Europe;Lithuania;Vineyard;Surface Area;2009;ha;0
Europe;Lithuania;Vineyard;Surface Area;2010;ha;0
Europe;Lithuania;Vineyard;Surface Area;2011;ha;0
Europe;Lithuania;Vineyard;Surface Area;2012;ha;0
Europe;Lithuania;Vineyard;Surface Area;2013;ha;0
Europe;Lithuania;Vineyard;Surface Area;2014;ha;0
Europe;Lithuania;Vineyard;Surface Area;2015;ha;0
Europe;Lithuania;Vineyard;Surface Area;2016;ha;0
Europe;Lithuania;Vineyard;Surface Area;2017;ha;0
Europe;Lithuania;Vineyard;Surface Area;2018;ha;0
Europe;Lithuania;Vineyard;Surface Area;2019;ha;0
Europe;Lithuania;Vineyard;Surface Area;2020;ha;0
Europe;Lithuania;Vineyard;Surface Area;2021;ha;0
Europe;Lithuania;Vineyard;Surface Area;2022;ha;0
Europe;Luxemburg;Dried Grapes;Consumption;1995;tonnes;0
Europe;Luxemburg;Table Grapes;Consumption;1995;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;1995;tonnes;0
Europe;Luxemburg;Fresh Grapes;Exports;1995;tonnes;0
Europe;Luxemburg;Fresh Grapes;Imports;1995;tonnes;0
Europe;Luxemburg;Wine;Imports;1995;1000 hl;0
Europe;Luxemburg;Dried Grapes;Consumption;1996;tonnes;0
Europe;Luxemburg;Table Grapes;Consumption;1996;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;1996;tonnes;0
Europe;Luxemburg;Fresh Grapes;Exports;1996;tonnes;0
Europe;Luxemburg;Fresh Grapes;Imports;1996;tonnes;0
Europe;Luxemburg;Wine;Imports;1996;1000 hl;0
Europe;Luxemburg;Dried Grapes;Consumption;1997;tonnes;0
Europe;Luxemburg;Table Grapes;Consumption;1997;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;1997;tonnes;0
Europe;Luxemburg;Fresh Grapes;Exports;1997;tonnes;0
Europe;Luxemburg;Fresh Grapes;Imports;1997;tonnes;0
Europe;Luxemburg;Wine;Imports;1997;1000 hl;0
Europe;Luxemburg;Dried Grapes;Consumption;1998;tonnes;0
Europe;Luxemburg;Table Grapes;Consumption;1998;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;1998;tonnes;0
Europe;Luxemburg;Fresh Grapes;Exports;1998;tonnes;0
Europe;Luxemburg;Fresh Grapes;Imports;1998;tonnes;0
Europe;Luxemburg;Wine;Imports;1998;1000 hl;0
Europe;Luxemburg;Dried Grapes;Consumption;1999;tonnes;0
Europe;Luxemburg;Table Grapes;Consumption;1999;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;1999;tonnes;0
Europe;Luxemburg;Fresh Grapes;Exports;1999;tonnes;0
Europe;Luxemburg;Fresh Grapes;Imports;1999;tonnes;0
Europe;Luxemburg;Wine;Imports;1999;1000 hl;0
Europe;Luxemburg;Dried Grapes;Exports;2000;tonnes;0
Europe;Luxemburg;Fresh Grapes;Exports;2000;tonnes;0
Europe;Luxemburg;Fresh Grapes;Imports;2000;tonnes;0
Europe;Luxemburg;Wine;Imports;2000;1000 hl;0
Europe;Luxemburg;Dried Grapes;Exports;2001;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;2002;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;2003;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;2004;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;2005;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;2008;tonnes;0
Europe;Luxemburg;Dried Grapes;Exports;2009;tonnes;0
Asia;Macao;Wine;Exports;1995;1000 hl;0
Asia;Macao;Dried Grapes;Production;1995;tonnes;0
Asia;Macao;Table Grapes;Production;1995;tonnes;0
Asia;Macao;Fresh Grapes;Exports;1996;tonnes;0
Asia;Macao;Dried Grapes;Production;1996;tonnes;0
Asia;Macao;Table Grapes;Production;1996;tonnes;0
Asia;Macao;Fresh Grapes;Exports;1997;tonnes;0
Asia;Macao;Dried Grapes;Production;1997;tonnes;0
Asia;Macao;Table Grapes;Production;1997;tonnes;0
Asia;Macao;Fresh Grapes;Exports;1998;tonnes;0
Asia;Macao;Dried Grapes;Production;1998;tonnes;0
Asia;Macao;Table Grapes;Production;1998;tonnes;0
Asia;Macao;Fresh Grapes;Exports;1999;tonnes;0
Asia;Macao;Dried Grapes;Production;1999;tonnes;0
Asia;Macao;Table Grapes;Production;1999;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2000;tonnes;0
Asia;Macao;Dried Grapes;Production;2000;tonnes;0
Asia;Macao;Table Grapes;Production;2000;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2001;tonnes;0
Asia;Macao;Wine;Exports;2001;1000 hl;0
Asia;Macao;Dried Grapes;Production;2001;tonnes;0
Asia;Macao;Table Grapes;Production;2001;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2002;tonnes;0
Asia;Macao;Wine;Exports;2002;1000 hl;0
Asia;Macao;Dried Grapes;Production;2002;tonnes;0
Asia;Macao;Table Grapes;Production;2002;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2003;tonnes;0
Asia;Macao;Wine;Exports;2003;1000 hl;0
Asia;Macao;Dried Grapes;Production;2003;tonnes;0
Asia;Macao;Table Grapes;Production;2003;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2004;tonnes;0
Asia;Macao;Dried Grapes;Production;2004;tonnes;0
Asia;Macao;Table Grapes;Production;2004;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2005;tonnes;0
Asia;Macao;Wine;Exports;2005;1000 hl;0
Asia;Macao;Dried Grapes;Production;2005;tonnes;0
Asia;Macao;Table Grapes;Production;2005;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2006;tonnes;0
Asia;Macao;Dried Grapes;Production;2006;tonnes;0
Asia;Macao;Table Grapes;Production;2006;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2007;tonnes;0
Asia;Macao;Dried Grapes;Production;2007;tonnes;0
Asia;Macao;Table Grapes;Production;2007;tonnes;0
Asia;Macao;Dried Grapes;Production;2008;tonnes;0
Asia;Macao;Table Grapes;Production;2008;tonnes;0
Asia;Macao;Dried Grapes;Production;2009;tonnes;0
Asia;Macao;Table Grapes;Production;2009;tonnes;0
Asia;Macao;Dried Grapes;Consumption;2010;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2010;tonnes;0
Asia;Macao;Dried Grapes;Production;2010;tonnes;0
Asia;Macao;Table Grapes;Production;2010;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2011;tonnes;0
Asia;Macao;Dried Grapes;Production;2011;tonnes;0
Asia;Macao;Table Grapes;Production;2011;tonnes;0
Asia;Macao;Dried Grapes;Exports;2012;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2012;tonnes;0
Asia;Macao;Dried Grapes;Production;2012;tonnes;0
Asia;Macao;Table Grapes;Production;2012;tonnes;0
Asia;Macao;Dried Grapes;Exports;2013;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2013;tonnes;0
Asia;Macao;Dried Grapes;Production;2013;tonnes;0
Asia;Macao;Table Grapes;Production;2013;tonnes;0
Asia;Macao;Dried Grapes;Exports;2014;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2014;tonnes;0
Asia;Macao;Dried Grapes;Production;2014;tonnes;0
Asia;Macao;Table Grapes;Production;2014;tonnes;0
Asia;Macao;Dried Grapes;Exports;2015;tonnes;0
Asia;Macao;Dried Grapes;Production;2015;tonnes;0
Asia;Macao;Table Grapes;Production;2015;tonnes;0
Asia;Macao;Dried Grapes;Exports;2016;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2016;tonnes;0
Asia;Macao;Dried Grapes;Production;2016;tonnes;0
Asia;Macao;Table Grapes;Production;2016;tonnes;0
Asia;Macao;Dried Grapes;Exports;2017;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2017;tonnes;0
Asia;Macao;Dried Grapes;Production;2017;tonnes;0
Asia;Macao;Dried Grapes;Exports;2018;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2018;tonnes;0
Asia;Macao;Dried Grapes;Production;2018;tonnes;0
Asia;Macao;Dried Grapes;Exports;2019;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2019;tonnes;0
Asia;Macao;Dried Grapes;Production;2019;tonnes;0
Asia;Macao;Dried Grapes;Exports;2020;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2020;tonnes;0
Asia;Macao;Dried Grapes;Production;2020;tonnes;0
Asia;Macao;Dried Grapes;Exports;2021;tonnes;0
Asia;Macao;Fresh Grapes;Exports;2021;tonnes;0
